capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_first_line,switch_first_line,dp,ds,previous_status,status,raw_rows
w_2100s,1,1911,1,25,25,261,261,0,0,censored,censored,L25=98.766/48.818 L260=28.050/2.164 L261=19.106/8.372 L262=12.764/0.897 L263=1.381/0.498 L264=1.387/0.487
w_2100s,1,1911,2,288,288,523,523,0,0,censored,censored,L288=135.923/64.963 L522=26.978/1.868 L523=12.891/0.820 L525=12.159/0.752 L526=1.383/0.517 L527=16.000/0.000
w_2100s,2,1912,1,25,25,261,261,0,0,censored,censored,L25=88.745/44.372 L260=26.439/1.774 L261=18.361/7.254 L262=12.534/0.864 L263=1.389/0.491 L264=1.373/0.484
w_2100s,2,1912,2,288,288,523,523,0,0,censored,censored,L288=118.797/61.191 L522=25.831/1.656 L523=12.753/0.919 L525=12.411/0.765 L526=1.372/0.502 L527=16.000/0.000
w_2100s,3,1913,1,25,25,261,261,0,0,censored,censored,L25=87.306/45.660 L260=26.188/1.446 L261=17.988/7.101 L262=12.584/0.832 L263=1.384/0.496 L264=1.387/0.487
w_2100s,3,1913,2,288,288,523,523,0,0,censored,censored,L288=119.002/62.686 L522=26.523/1.754 L523=12.731/0.840 L525=12.073/0.766 L526=1.377/0.494 L527=16.000/0.000
w_2100s,4,1914,1,25,24,261,260,-1,-1,censored,censored,L24=87.500/45.909 L259=27.084/1.732 L260=18.816/7.617 L262=12.025/0.786 L263=1.398/0.502
w_2100s,4,1914,2,288,288,523,523,0,0,censored,censored,L288=113.531/66.368 L522=26.431/1.587 L523=12.695/0.882 L525=11.941/0.818 L526=1.375/0.515 L527=16.000/0.000
w_2100s,5,1915,1,24,25,260,261,1,1,censored,censored,L25=94.614/44.576 L260=26.736/1.617 L261=18.883/7.520 L262=12.569/0.885 L263=1.369/0.502 L264=1.380/0.485
w_2100s,5,1915,2,288,288,523,523,0,0,censored,censored,L288=123.786/63.915 L522=26.767/1.376 L523=12.756/0.882 L525=12.377/0.861 L526=1.364/0.500 L527=16.000/0.000
w_2100s,6,1916,1,25,24,261,260,-1,-1,censored,censored,L24=114.369/47.152 L259=28.217/5.480 L260=18.536/7.238 L262=11.941/0.812 L263=1.384/0.490
w_2100s,6,1916,2,288,288,523,523,0,0,censored,censored,L288=153.219/66.781 L522=27.875/5.947 L523=13.208/0.864 L525=12.533/0.800 L526=1.364/0.513 L527=16.000/0.000
w_2100s,7,1917,1,24,24,260,260,0,0,censored,censored,L24=105.809/50.773 L259=30.491/9.552 L260=18.317/6.666 L262=11.781/0.747 L263=1.397/0.499
w_2100s,7,1917,2,288,288,523,522,0,-1,censored,censored,L288=146.217/69.844 L521=29.075/9.085 L522=29.783/10.164 L525=12.117/0.797 L526=1.387/0.506 L527=16.000/0.000
w_2100s,8,1918,1,24,24,260,260,0,0,censored,censored,L24=114.895/54.226 L259=35.642/17.322 L260=18.212/7.022 L262=11.717/0.705 L263=1.378/0.488
w_2100s,8,1918,2,288,288,522,522,0,0,censored,censored,L288=154.955/74.954 L521=34.241/16.226 L522=34.212/17.637 L525=12.041/0.819 L526=1.405/0.510 L527=16.000/0.000
w_2100s,9,1919,1,24,25,260,261,1,1,censored,censored,L25=117.453/57.886 L260=40.683/24.113 L261=17.627/6.648 L262=12.470/0.862 L263=1.387/0.490 L264=1.373/0.484
w_2100s,9,1919,2,288,288,522,522,0,0,censored,censored,L288=154.033/78.355 L521=39.962/23.448 L522=40.908/23.764 L525=11.630/0.730 L526=1.392/0.519 L527=16.000/0.000
w_2100s,10,1920,1,25,25,261,261,0,0,censored,censored,L25=121.405/30.355 L260=47.462/28.747 L261=17.531/6.736 L262=12.347/0.849 L263=1.391/0.501 L264=1.363/0.481
w_2100s,10,1920,2,288,288,522,522,0,0,censored,censored,L288=161.822/40.905 L521=47.592/28.186 L522=48.397/29.115 L525=11.464/0.726 L526=1.373/0.530 L527=16.000/0.000
w_2100s,11,1921,1,25,25,261,261,0,0,censored,censored,L25=115.412/24.871 L260=56.353/32.366 L261=17.439/6.670 L262=12.152/0.902 L263=1.403/0.497 L264=1.380/0.485
w_2100s,11,1921,2,288,288,522,522,0,0,censored,censored,L288=156.152/31.447 L521=56.402/32.052 L522=57.350/32.246 L525=11.647/0.720 L526=1.387/0.518 L527=16.000/0.000
w_2100s,12,1922,1,25,25,261,261,0,0,censored,censored,L25=104.306/21.881 L260=65.950/34.700 L261=17.698/7.730 L262=11.903/0.850 L263=1.364/0.491 L264=1.369/0.482
w_2100s,12,1922,2,288,288,522,522,0,0,censored,censored,L288=138.162/29.830 L521=64.956/35.355 L522=65.630/34.980 L525=11.314/0.649 L526=1.381/0.505 L527=16.000/0.000
w_2100s,13,1923,1,25,25,261,261,0,0,censored,censored,L25=95.616/22.251 L260=75.453/34.045 L261=26.184/24.816 L262=11.294/0.911 L263=1.373/0.493 L264=1.377/0.485
w_2100s,13,1923,2,288,288,522,523,0,1,censored,censored,L288=125.980/29.773 L522=74.969/34.374 L523=12.466/1.039 L525=11.448/0.757 L526=1.380/0.531 L527=16.000/0.000
w_2100s,14,1924,1,25,25,261,261,0,0,censored,censored,L25=93.002/22.580 L260=84.822/28.046 L261=36.428/36.393 L262=11.778/1.008 L263=1.381/0.492 L264=1.355/0.478
w_2100s,14,1924,2,288,288,523,522,0,-1,censored,censored,L288=122.461/29.310 L521=83.194/29.452 L522=83.645/27.954 L525=11.280/0.717 L526=1.381/0.505 L527=16.000/0.000
w_2100s,15,1925,1,25,25,261,261,0,0,censored,censored,L25=87.242/26.323 L260=93.055/19.808 L261=44.733/42.681 L262=11.619/0.964 L263=1.409/0.495 L264=1.394/0.489
w_2100s,15,1925,2,288,288,522,522,0,0,censored,censored,L288=118.425/37.336 L521=92.672/19.760 L522=92.436/20.212 L525=10.938/0.733 L526=1.383/0.517 L527=16.000/0.000
w_2100s,16,1926,1,25,25,261,261,0,0,censored,censored,L25=78.742/35.395 L260=94.531/18.051 L261=45.927/43.330 L262=11.572/0.964 L263=1.367/0.488 L264=1.355/0.478
w_2100s,16,1926,2,288,288,522,522,0,0,censored,censored,L288=106.602/49.204 L521=94.366/17.532 L522=92.722/18.215 L525=10.916/0.737 L526=1.367/0.513 L527=16.000/0.000
w_2100s,17,1927,1,25,25,261,261,0,0,censored,censored,L25=62.862/32.382 L260=91.206/21.200 L261=45.067/42.880 L262=11.394/0.881 L263=1.358/0.489 L264=1.359/0.480
w_2100s,17,1927,2,288,288,522,522,0,0,censored,censored,L288=82.509/38.953 L521=89.130/20.698 L522=89.130/20.314 L525=10.703/0.724 L526=1.364/0.500 L527=16.000/0.000
w_2100s,18,1928,1,25,25,261,261,0,0,censored,censored,L25=47.461/20.203 L260=91.144/23.361 L261=44.253/42.590 L262=10.709/0.983 L263=1.391/0.494 L264=1.380/0.485
w_2100s,18,1928,2,288,288,522,522,0,0,censored,censored,L288=70.977/20.242 L521=89.614/23.260 L522=89.733/21.961 L525=10.358/0.734 L526=1.361/0.499 L527=16.000/0.000
w_2100s,19,1929,1,25,25,261,261,0,0,censored,censored,L25=50.019/19.868 L260=84.217/28.293 L261=38.750/40.704 L262=11.009/0.965 L263=1.381/0.489 L264=1.384/0.486
w_2100s,19,1929,2,288,288,522,522,0,0,censored,censored,L288=67.455/23.551 L521=84.334/27.474 L522=83.734/27.950 L525=10.527/0.709 L526=1.378/0.494 L527=16.000/0.000
w_2100s,20,1930,1,25,25,261,261,0,0,censored,censored,L25=60.502/15.807 L260=78.839/22.028 L261=40.856/38.853 L262=10.966/0.896 L263=1.373/0.484 L264=1.383/0.486
w_2100s,20,1930,2,288,288,522,523,0,1,censored,censored,L288=82.505/20.013 L522=76.683/21.186 L523=11.570/0.948 L525=10.553/0.729 L526=1.380/0.504 L527=16.000/0.000
w_2100s,21,1931,1,25,25,261,261,0,0,censored,censored,L25=56.219/16.269 L260=74.761/22.476 L261=39.125/36.769 L262=10.963/0.980 L263=1.384/0.502 L264=1.377/0.485
w_2100s,21,1931,2,288,288,523,523,0,0,censored,censored,L288=76.256/20.938 L522=73.000/22.285 L523=10.988/0.915 L525=10.828/0.766 L526=1.373/0.503 L527=16.000/0.000
w_2100s,22,1932,1,25,24,261,260,-1,-1,censored,censored,L24=55.917/15.945 L259=73.069/17.985 L260=37.170/33.126 L262=10.558/0.780 L263=1.358/0.479
w_2100s,22,1932,2,288,288,523,523,0,0,censored,censored,L288=76.450/18.974 L522=71.555/17.910 L523=11.603/0.892 L525=10.522/0.711 L526=1.361/0.490 L527=16.000/0.000
w_2100s,23,1933,1,24,25,260,261,1,1,censored,censored,L25=48.539/10.047 L260=77.900/20.442 L261=44.948/41.116 L262=10.897/0.862 L263=1.370/0.496 L264=1.384/0.486
w_2100s,23,1933,2,288,288,523,522,0,-1,censored,censored,L288=65.875/13.345 L521=75.994/20.693 L522=76.166/20.332 L525=10.411/0.713 L526=1.375/0.494 L527=16.000/0.000
w_2100s,24,1934,1,25,24,261,260,-1,-1,censored,censored,L24=42.888/9.235 L259=76.806/19.802 L260=43.562/39.299 L262=10.664/0.695 L263=1.373/0.496
w_2100s,24,1934,2,288,288,522,523,0,1,censored,censored,L288=60.138/10.245 L522=74.391/19.388 L523=11.525/0.884 L525=10.539/0.732 L526=1.367/0.501 L527=16.000/0.000
w_2100s,25,1935,1,24,24,260,260,0,0,censored,censored,L24=39.795/7.599 L259=72.666/18.844 L260=40.353/36.501 L262=10.469/0.695 L263=1.391/0.501
w_2100s,25,1935,2,288,288,523,523,0,0,censored,censored,L288=55.597/10.205 L522=70.678/19.279 L523=11.561/0.957 L525=10.698/0.695 L526=1.391/0.534 L527=16.000/0.000
w_2100s,26,1936,1,24,24,260,260,0,0,censored,censored,L24=37.511/7.064 L259=72.016/20.720 L260=42.492/37.709 L262=10.616/0.724 L263=1.395/0.495
w_2100s,26,1936,2,288,288,523,522,0,-1,censored,censored,L288=51.902/9.130 L521=70.170/19.293 L522=69.391/20.342 L525=10.672/0.730 L526=1.389/0.506 L527=16.000/0.000
w_2100s,27,1937,1,24,25,260,261,1,1,censored,censored,L25=35.569/7.095 L260=75.280/21.390 L261=42.491/39.105 L262=11.605/0.972 L263=1.369/0.489 L264=1.381/0.486
w_2100s,27,1937,2,288,288,522,523,0,1,censored,censored,L288=48.130/9.100 L522=73.983/22.116 L523=11.517/0.849 L525=10.664/0.692 L526=1.377/0.494 L527=16.000/0.000
w_2100s,28,1938,1,25,24,261,260,-1,-1,censored,censored,L24=32.881/5.794 L259=82.080/25.557 L260=44.986/40.065 L262=10.792/0.749 L263=1.384/0.493
w_2100s,28,1938,2,288,288,523,523,0,0,censored,censored,L288=44.658/7.397 L522=78.908/25.813 L523=11.644/0.964 L525=10.839/0.723 L526=1.384/0.518 L527=16.000/0.000
w_2100s,29,1939,1,24,24,260,260,0,0,censored,censored,L24=31.197/5.120 L259=86.398/29.691 L260=43.761/38.841 L262=10.669/0.752 L263=1.391/0.504
w_2100s,29,1939,2,288,288,523,523,0,0,censored,censored,L288=40.450/5.986 L522=85.255/29.415 L523=11.589/0.916 L525=10.639/0.691 L526=1.381/0.505 L527=16.000/0.000
w_2100s,30,1940,1,24,25,260,261,1,1,censored,censored,L25=28.708/4.118 L260=90.455/31.766 L261=41.673/37.532 L262=11.147/0.882 L263=1.383/0.489 L264=1.378/0.485
w_2100s,30,1940,2,288,288,523,522,0,-1,censored,censored,L288=38.566/4.577 L521=88.233/30.922 L522=87.095/30.935 L525=10.797/0.720 L526=1.391/0.507 L527=16.000/0.000
w_2100s,31,1941,1,25,24,261,259,-1,-2,censored,censored,L24=28.131/4.126 L258=85.983/31.529 L259=84.716/32.354 L262=10.389/0.654 L263=1.386/0.490
w_2100s,31,1941,2,288,288,522,522,0,0,censored,censored,L288=35.636/5.047 L521=85.513/32.196 L522=84.203/32.002 L525=10.639/0.722 L526=1.358/0.489 L527=16.000/0.000
w_2100s,32,1942,1,24,24,259,259,0,0,censored,censored,L24=28.377/4.171 L258=82.513/28.189 L259=82.648/28.442 L262=10.769/0.743 L263=1.378/0.494
w_2100s,32,1942,2,288,288,522,522,0,0,censored,censored,L288=35.166/4.547 L521=82.108/27.833 L522=82.206/30.290 L525=10.886/0.761 L526=1.392/0.498 L527=16.000/0.000
w_2100s,33,1943,1,24,24,259,259,0,0,censored,censored,L24=29.123/6.943 L258=88.702/34.798 L259=89.763/37.769 L262=10.897/0.770 L263=1.394/0.495
w_2100s,33,1943,2,288,288,522,522,0,0,censored,censored,L288=36.337/7.714 L521=87.991/37.103 L522=88.314/37.992 L525=11.302/0.701 L526=1.380/0.504 L527=16.000/0.000
w_2100s,34,1944,1,24,24,259,260,0,1,censored,censored,L24=28.408/7.922 L259=81.509/26.058 L260=40.156/34.944 L262=11.205/0.696 L263=1.413/0.495
w_2100s,34,1944,2,288,288,522,522,0,0,censored,censored,L288=31.964/7.675 L521=82.763/25.902 L522=82.017/24.500 L525=11.261/0.622 L526=1.381/0.505 L527=16.000/0.000
w_2100s,35,1945,1,24,25,260,260,1,0,censored,censored,L25=30.578/10.898 L259=84.078/30.494 L260=87.162/35.753 L262=12.088/0.969 L263=1.366/0.494 L264=1.392/0.488
w_2100s,35,1945,2,288,288,522,522,0,0,censored,censored,L288=35.183/13.967 L521=86.230/32.819 L522=88.309/37.428 L525=11.580/0.678 L526=1.383/0.505 L527=16.000/0.000
w_2100s,36,1946,1,25,25,260,260,0,0,censored,censored,L25=36.247/16.401 L259=93.956/43.703 L260=95.700/46.166 L262=12.084/1.050 L263=1.391/0.494 L264=1.370/0.483
w_2100s,36,1946,2,288,288,522,522,0,0,censored,censored,L288=43.472/21.167 L521=93.963/44.058 L522=94.912/46.301 L525=11.542/0.755 L526=1.411/0.523 L527=16.000/0.000
w_2100s,37,1947,1,25,25,260,261,0,1,censored,censored,L25=38.755/17.629 L260=104.084/51.104 L261=39.981/33.101 L262=11.917/0.964 L263=1.377/0.491 L264=1.366/0.482
w_2100s,37,1947,2,288,288,522,522,0,0,censored,censored,L288=43.919/21.987 L521=103.402/51.042 L522=104.600/51.401 L525=11.653/0.751 L526=1.358/0.489 L527=16.000/0.000
w_2100s,38,1948,1,25,25,261,261,0,0,censored,censored,L25=37.866/16.942 L260=98.772/46.855 L261=39.339/33.078 L262=12.147/0.929 L263=1.375/0.491 L264=1.366/0.482
w_2100s,38,1948,2,288,288,522,522,0,0,censored,censored,L288=46.773/22.274 L521=100.072/47.044 L522=97.970/48.232 L525=11.784/0.727 L526=1.383/0.505 L527=16.000/0.000
w_2100s,39,1949,1,25,25,261,261,0,0,censored,censored,L25=43.273/14.128 L260=95.859/45.795 L261=38.816/33.004 L262=12.048/0.987 L263=1.386/0.490 L264=1.369/0.482
w_2100s,39,1949,2,288,288,522,523,0,1,censored,censored,L288=59.328/21.704 L522=94.652/44.647 L523=12.453/0.881 L525=11.866/0.736 L526=1.383/0.505 L527=16.000/0.000
w_2100s,40,1950,1,25,25,261,261,0,0,censored,censored,L25=51.794/19.488 L260=94.398/43.805 L261=40.980/33.732 L262=12.653/0.990 L263=1.372/0.499 L264=1.373/0.484
w_2100s,40,1950,2,288,288,523,522,0,-1,censored,censored,L288=74.730/29.198 L521=93.517/43.598 L522=92.286/43.064 L525=11.575/0.734 L526=1.384/0.505 L527=16.000/0.000
w_2100s,41,1951,1,25,24,261,260,-1,-1,censored,censored,L24=58.495/27.306 L259=86.112/41.014 L260=38.381/32.976 L262=11.350/0.689 L263=1.363/0.490
w_2100s,41,1951,2,288,288,522,523,0,1,censored,censored,L288=82.658/40.877 L522=85.742/39.988 L523=12.338/0.930 L525=11.287/0.681 L526=1.367/0.501 L527=16.000/0.000
w_2100s,42,1952,1,24,24,260,260,0,0,censored,censored,L24=71.270/30.845 L259=83.406/37.792 L260=39.723/33.310 L262=11.419/0.664 L263=1.377/0.488
w_2100s,42,1952,2,288,288,523,522,0,-1,censored,censored,L288=99.598/45.870 L521=84.287/38.896 L522=83.369/37.951 L525=11.573/0.744 L526=1.387/0.518 L527=16.000/0.000
w_2100s,43,1953,1,24,25,260,261,1,1,censored,censored,L25=74.869/33.361 L260=79.155/28.664 L261=39.139/33.210 L262=11.611/0.895 L263=1.383/0.489 L264=1.378/0.485
w_2100s,43,1953,2,288,288,522,522,0,0,censored,censored,L288=105.477/48.816 L521=80.628/32.326 L522=78.381/26.089 L525=11.366/0.723 L526=1.398/0.499 L527=16.000/0.000
w_2100s,44,1954,1,25,25,261,261,0,0,censored,censored,L25=82.028/37.173 L260=76.927/18.151 L261=38.702/33.054 L262=12.234/1.037 L263=1.364/0.484 L264=1.389/0.488
w_2100s,44,1954,2,288,288,522,522,0,0,censored,censored,L288=115.591/55.617 L521=76.483/18.653 L522=75.611/16.874 L525=11.586/0.686 L526=1.384/0.518 L527=16.000/0.000
w_2100s,45,1955,1,25,25,261,261,0,0,censored,censored,L25=84.491/39.764 L260=76.736/18.035 L261=37.959/32.621 L262=11.972/0.948 L263=1.381/0.492 L264=1.395/0.489
w_2100s,45,1955,2,288,288,522,523,0,1,censored,censored,L288=117.922/56.191 L522=76.650/17.592 L523=12.839/0.934 L525=11.981/0.819 L526=1.395/0.508 L527=16.000/0.000
w_2100s,46,1956,1,25,25,261,261,0,0,censored,censored,L25=89.011/40.046 L260=77.320/19.321 L261=38.013/32.482 L262=11.983/0.939 L263=1.370/0.492 L264=1.375/0.484
w_2100s,46,1956,2,288,288,523,522,0,-1,censored,censored,L288=127.737/56.732 L521=75.527/17.673 L522=74.527/20.362 L525=11.428/0.631 L526=1.375/0.503 L527=16.000/0.000
w_2100s,47,1957,1,25,25,261,261,0,0,censored,censored,L25=97.175/36.383 L260=74.430/18.856 L261=36.061/30.889 L262=11.736/0.900 L263=1.369/0.486 L264=1.366/0.482
w_2100s,47,1957,2,288,288,522,522,0,0,censored,censored,L288=133.600/57.954 L521=76.164/19.550 L522=74.797/17.574 L525=11.345/0.636 L526=1.370/0.514 L527=16.000/0.000
w_2100s,48,1958,1,25,25,261,261,0,0,censored,censored,L25=96.502/38.132 L260=76.392/12.421 L261=36.444/31.809 L262=11.861/0.975 L263=1.373/0.490 L264=1.367/0.482
w_2100s,48,1958,2,288,288,522,523,0,1,censored,censored,L288=138.861/54.074 L522=71.939/11.937 L523=12.150/0.915 L525=11.392/0.717 L526=1.387/0.506 L527=16.000/0.000
w_2100s,49,1959,1,25,25,261,261,0,0,censored,censored,L25=96.338/38.612 L260=73.644/10.742 L261=37.353/31.588 L262=12.230/0.936 L263=1.383/0.499 L264=1.369/0.482
w_2100s,49,1959,2,288,288,523,522,0,-1,censored,censored,L288=136.281/53.307 L521=72.089/11.852 L522=71.661/10.470 L525=11.575/0.696 L526=1.395/0.508 L527=16.000/0.000
w_2100s,50,1960,1,25,25,261,261,0,0,censored,censored,L25=94.511/41.136 L260=73.519/11.521 L261=38.553/31.691 L262=11.419/0.878 L263=1.380/0.489 L264=1.370/0.483
w_2100s,50,1960,2,288,288,522,523,0,1,censored,censored,L288=135.780/53.770 L522=73.270/10.652 L523=11.878/0.900 L525=11.561/0.768 L526=1.370/0.502 L527=16.000/0.000
w_2100s,51,1961,1,25,24,261,260,-1,-1,censored,censored,L24=95.925/41.271 L259=72.175/10.050 L260=37.694/31.205 L262=11.395/0.738 L263=1.377/0.494
w_2100s,51,1961,2,288,288,523,523,0,0,censored,censored,L288=135.981/53.569 L522=71.658/9.890 L523=11.945/0.888 L525=11.609/0.703 L526=1.381/0.505 L527=16.000/0.000
w_2100s,52,1962,1,24,25,260,261,1,1,censored,censored,L25=94.259/40.490 L260=72.059/10.005 L261=37.989/31.278 L262=12.000/0.983 L263=1.380/0.489 L264=1.358/0.479
w_2100s,52,1962,2,288,288,523,522,0,-1,censored,censored,L288=136.312/53.265 L521=73.164/10.246 L522=72.164/10.254 L525=11.548/0.671 L526=1.389/0.506 L527=16.000/0.000
w_2100s,53,1963,1,25,25,261,261,0,0,censored,censored,L25=98.995/39.878 L260=73.122/10.715 L261=38.959/31.962 L262=11.978/0.880 L263=1.394/0.498 L264=1.387/0.487
w_2100s,53,1963,2,288,288,522,522,0,0,censored,censored,L288=135.128/54.173 L521=73.045/10.836 L522=72.247/10.404 L525=11.450/0.683 L526=1.375/0.515 L527=16.000/0.000
w_2100s,54,1964,1,25,25,261,261,0,0,censored,censored,L25=98.739/38.105 L260=73.725/10.488 L261=36.736/31.266 L262=12.302/0.966 L263=1.372/0.499 L264=1.387/0.487
w_2100s,54,1964,2,288,288,522,523,0,1,censored,censored,L288=136.911/53.868 L522=72.922/10.770 L523=12.398/1.045 L525=11.600/0.718 L526=1.391/0.519 L527=16.000/0.000
w_2100s,55,1965,1,25,24,261,260,-1,-1,censored,censored,L24=98.625/39.896 L259=74.323/11.383 L260=38.508/31.716 L262=11.428/0.719 L263=1.370/0.489
w_2100s,55,1965,2,288,288,523,522,0,-1,censored,censored,L288=138.244/52.951 L521=74.594/12.049 L522=72.239/10.544 L525=11.647/0.723 L526=1.409/0.510 L527=16.000/0.000
w_2100s,56,1966,1,24,25,260,261,1,1,censored,censored,L25=99.102/40.125 L260=75.278/11.485 L261=38.837/32.051 L262=12.581/1.029 L263=1.384/0.502 L264=1.350/0.477
w_2100s,56,1966,2,288,288,522,523,0,1,censored,censored,L288=138.683/52.527 L522=72.858/10.460 L523=12.622/1.008 L525=11.667/0.723 L526=1.397/0.508 L527=16.000/0.000
w_2100s,57,1967,1,25,24,261,260,-1,-1,censored,censored,L24=98.800/39.317 L259=74.373/11.580 L260=39.008/31.636 L262=11.381/0.749 L263=1.397/0.499
w_2100s,57,1967,2,288,288,523,523,0,0,censored,censored,L288=137.452/53.063 L522=72.577/10.622 L523=12.781/0.987 L525=11.809/0.759 L526=1.383/0.505 L527=16.000/0.000
w_2100s,58,1968,1,24,24,260,260,0,0,censored,censored,L24=99.155/37.021 L259=74.875/12.171 L260=39.252/32.057 L262=11.659/0.724 L263=1.387/0.500
w_2100s,58,1968,2,288,288,523,523,0,0,censored,censored,L288=138.642/52.526 L522=72.464/10.742 L523=12.953/1.028 L525=11.544/0.708 L526=1.391/0.507 L527=16.000/0.000
w_2100s,59,1969,1,24,25,260,261,1,1,censored,censored,L25=97.934/38.406 L260=76.513/12.513 L261=38.981/32.335 L262=12.447/0.992 L263=1.392/0.491 L264=1.384/0.486
w_2100s,59,1969,2,288,288,523,522,0,-1,censored,censored,L288=137.244/52.563 L521=74.295/12.053 L522=73.420/11.383 L525=11.634/0.701 L526=1.375/0.503 L527=16.000/0.000
w_2100s,60,1970,1,25,25,261,261,0,0,censored,censored,L25=97.688/37.103 L260=74.752/11.969 L261=38.334/31.851 L262=12.861/1.058 L263=1.381/0.498 L264=1.387/0.487
w_2100s,60,1970,2,288,288,522,522,0,0,censored,censored,L288=139.692/51.903 L521=75.144/12.825 L522=73.778/11.201 L525=11.564/0.726 L526=1.387/0.533 L527=16.000/0.000
w_2100s,61,1971,1,25,25,261,261,0,0,censored,censored,L25=98.752/38.495 L260=73.741/11.941 L261=39.339/31.747 L262=12.781/1.029 L263=1.397/0.511 L264=1.381/0.486
w_2100s,61,1971,2,288,288,522,523,0,1,censored,censored,L288=136.586/52.143 L522=73.452/11.256 L523=12.477/0.889 L525=11.780/0.729 L526=1.381/0.517 L527=16.000/0.000
w_2100s,62,1972,1,25,25,261,261,0,0,censored,censored,L25=95.895/40.687 L260=74.558/11.675 L261=38.286/32.078 L262=12.453/0.997 L263=1.384/0.493 L264=1.381/0.486
w_2100s,62,1972,2,288,288,523,523,0,0,censored,censored,L288=139.277/53.531 L522=73.628/10.869 L523=12.514/0.912 L525=11.586/0.737 L526=1.387/0.518 L527=16.000/0.000
w_2100s,63,1973,1,25,25,261,261,0,0,censored,censored,L25=99.170/36.692 L260=74.906/11.285 L261=40.178/32.597 L262=12.853/1.031 L263=1.367/0.488 L264=1.383/0.486
w_2100s,63,1973,2,288,288,523,523,0,0,censored,censored,L288=137.120/52.540 L522=72.994/11.052 L523=13.312/0.982 L525=12.289/0.810 L526=1.384/0.518 L527=16.000/0.000
w_2100s,64,1974,1,25,24,261,260,-1,-1,censored,censored,L24=97.195/38.742 L259=73.592/11.212 L260=39.148/32.297 L262=11.597/0.668 L263=1.369/0.486
w_2100s,64,1974,2,288,288,523,523,0,0,censored,censored,L288=135.716/56.431 L522=72.864/10.521 L523=12.787/0.943 L525=11.777/0.736 L526=1.389/0.506 L527=16.000/0.000
w_2100s,65,1975,1,24,24,260,260,0,0,censored,censored,L24=95.148/38.569 L259=73.725/10.712 L260=37.764/31.365 L262=11.522/0.652 L263=1.372/0.496
w_2100s,65,1975,2,288,288,523,522,0,-1,censored,censored,L288=131.356/57.632 L521=73.098/11.230 L522=71.456/10.852 L525=11.675/0.674 L526=1.380/0.531 L527=16.000/0.000
w_2100s,66,1976,1,24,25,260,261,1,1,censored,censored,L25=94.119/40.354 L260=73.794/10.777 L261=38.831/32.129 L262=12.380/0.975 L263=1.375/0.487 L264=1.363/0.481
w_2100s,66,1976,2,288,288,522,522,0,0,censored,censored,L288=131.639/58.150 L521=71.830/11.152 L522=70.872/10.605 L525=11.669/0.705 L526=1.395/0.520 L527=16.000/0.000
w_2100s,67,1977,1,25,25,261,261,0,0,censored,censored,L25=94.667/40.503 L260=72.728/10.648 L261=36.361/30.387 L262=12.583/1.095 L263=1.394/0.498 L264=1.381/0.486
w_2100s,67,1977,2,288,288,522,522,0,0,censored,censored,L288=128.750/58.193 L521=71.606/10.673 L522=71.130/10.559 L525=11.325/0.699 L526=1.370/0.514 L527=16.000/0.000
w_2100s,68,1978,1,25,25,261,261,0,0,censored,censored,L25=98.306/36.643 L260=72.958/10.775 L261=36.806/30.810 L262=12.433/1.030 L263=1.386/0.496 L264=1.364/0.481
w_2100s,68,1978,2,288,288,522,522,0,0,censored,censored,L288=131.037/55.841 L521=72.666/10.867 L522=71.411/10.602 L525=11.441/0.671 L526=1.387/0.506 L527=16.000/0.000
w_2100s,69,1979,1,25,25,261,261,0,0,censored,censored,L25=99.734/36.899 L260=73.148/11.043 L261=38.386/31.151 L262=12.786/1.004 L263=1.383/0.492 L264=1.367/0.482
w_2100s,69,1979,2,288,288,522,523,0,1,censored,censored,L288=132.213/55.384 L522=70.194/10.948 L523=12.812/1.021 L525=11.816/0.820 L526=1.372/0.502 L527=16.000/0.000
w_2100s,70,1980,1,25,25,261,261,0,0,censored,censored,L25=98.834/36.484 L260=72.806/11.446 L261=37.744/31.506 L262=12.533/1.066 L263=1.397/0.492 L264=1.372/0.483
w_2100s,70,1980,2,288,288,523,523,0,0,censored,censored,L288=135.319/52.293 L522=71.370/10.879 L523=12.684/0.972 L525=11.442/0.709 L526=1.387/0.533 L527=16.000/0.000
w_2100s,71,1981,1,25,24,261,260,-1,-1,censored,censored,L24=99.828/36.504 L259=73.720/12.067 L260=36.958/31.714 L262=11.303/0.646 L263=1.403/0.497
w_2100s,71,1981,2,288,288,523,523,0,0,censored,censored,L288=134.295/52.879 L522=71.527/11.339 L523=12.331/0.947 L525=11.167/0.711 L526=1.372/0.493 L527=16.000/0.000
w_2100s,72,1982,1,24,24,260,260,0,0,censored,censored,L24=98.720/36.355 L259=72.648/13.341 L260=38.639/31.913 L262=11.086/0.694 L263=1.391/0.491
w_2100s,72,1982,2,288,288,523,522,0,-1,censored,censored,L288=136.287/50.949 L521=72.342/13.078 L522=71.583/12.572 L525=11.336/0.699 L526=1.383/0.505 L527=16.000/0.000
w_2100s,73,1983,1,24,25,260,261,1,1,censored,censored,L25=98.630/35.532 L260=73.031/14.436 L261=37.202/31.705 L262=12.067/0.954 L263=1.392/0.501 L264=1.389/0.488
