capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_first_line,switch_first_line,dp,ds,previous_status,status,raw_rows
sp_vstab_off,153,324,2,287,286,524,523,-1,-1,censored,observed,L286=42.614/66.148 L522=115.428/46.243 L523=88.777/41.058 L525=75.394/58.528 L526=1.375/0.530
sp_vstab_off,154,325,1,23,23,261,260,0,-1,observed,observed,L23=168.128/12.157 L259=115.883/46.310 L260=103.922/43.275 L262=74.794/57.118 L263=1.373/0.506
sp_vstab_off,154,325,2,286,286,523,523,0,0,observed,observed,L286=169.997/11.423 L522=115.458/46.587 L523=82.295/44.105 L525=75.642/57.178 L526=1.369/0.514
sp_vstab_off,155,326,1,23,23,260,260,0,0,observed,observed,L23=169.956/11.688 L259=114.909/46.260 L260=103.475/43.512 L262=72.723/57.771 L263=1.384/0.496
sp_vstab_off,155,326,2,286,286,523,523,0,0,observed,observed,L286=40.044/65.217 L522=116.711/44.812 L523=89.830/42.690 L525=74.264/58.172 L526=1.387/0.533
sp_vstab_off,156,327,1,23,23,260,260,0,0,observed,observed,L23=167.958/11.277 L259=116.930/46.267 L260=100.925/42.439 L262=75.216/57.484 L263=1.378/0.498
sp_vstab_off,156,327,2,286,286,523,523,0,0,observed,observed,L286=41.277/66.757 L522=113.252/46.172 L523=90.647/42.400 L525=73.652/58.224 L526=1.380/0.520
sp_vstab_off,157,328,1,23,23,260,260,0,0,observed,observed,L23=167.180/11.674 L259=117.275/47.270 L260=106.688/43.223 L262=72.250/56.976 L263=1.394/0.501
sp_vstab_off,157,328,2,286,286,523,524,0,1,observed,observed,L286=26.538/41.447 L523=112.980/45.870 L524=89.927/43.156 L525=72.017/57.235 L526=1.384/0.518
sp_vstab_off,158,329,1,23,23,260,260,0,0,observed,observed,L23=168.191/11.455 L259=117.105/45.506 L260=102.934/43.842 L262=72.811/54.864 L263=1.391/0.507
sp_vstab_off,158,329,2,286,286,524,524,0,0,observed,observed,L286=26.377/41.513 L523=113.341/45.548 L524=90.250/45.872 L525=73.325/55.648 L526=1.375/0.503
sp_vstab_off,159,330,1,23,23,260,260,0,0,observed,observed,L23=167.867/11.781 L259=113.911/47.525 L260=105.703/44.618 L262=70.300/55.153 L263=1.391/0.497
sp_vstab_off,159,330,2,286,286,524,524,0,0,observed,observed,L286=17.034/32.374 L523=113.594/45.073 L524=86.766/40.021 L525=70.806/56.022 L526=1.394/0.537
sp_vstab_off,160,331,1,23,23,260,260,0,0,observed,observed,L23=164.314/12.275 L259=114.036/46.261 L260=104.889/43.276 L262=69.681/54.978 L263=1.391/0.497
sp_vstab_off,160,331,2,286,286,524,524,0,0,observed,observed,L286=15.113/31.179 L523=116.694/45.896 L524=89.683/45.984 L525=73.798/55.158 L526=1.383/0.517
sp_vstab_off,161,332,1,23,23,260,260,0,0,observed,observed,L23=169.909/11.858 L259=115.242/46.787 L260=102.230/45.744 L262=68.523/54.468 L263=1.389/0.494
sp_vstab_off,161,332,2,286,286,524,524,0,0,observed,observed,L286=17.858/31.354 L523=114.489/44.127 L524=90.392/41.637 L525=71.536/56.245 L526=1.375/0.515
sp_vstab_off,162,333,1,23,23,260,260,0,0,observed,observed,L23=166.653/12.293 L259=116.027/46.158 L260=105.222/45.863 L262=70.561/55.913 L263=1.370/0.486
sp_vstab_off,162,333,2,286,287,524,524,1,0,observed,censored,L287=167.594/11.544 L523=114.180/46.747 L524=89.106/42.611 L525=74.366/56.591 L526=1.381/0.505
sp_vstab_off,163,334,1,23,23,260,260,0,0,observed,observed,L23=167.342/11.329 L259=114.270/46.636 L260=104.034/43.244 L262=70.067/54.048 L263=1.402/0.524
sp_vstab_off,163,334,2,287,286,524,523,-1,-1,censored,observed,L286=43.800/67.296 L522=114.506/44.504 L523=84.745/43.756 L525=71.356/56.627 L526=1.384/0.505
sp_vstab_off,164,335,1,23,23,260,260,0,0,observed,observed,L23=165.581/11.565 L259=115.797/45.442 L260=97.098/44.723 L262=68.348/54.420 L263=1.370/0.517
sp_vstab_off,164,335,2,286,286,523,523,0,0,observed,observed,L286=43.639/68.341 L522=114.989/45.862 L523=81.466/44.017 L525=72.787/57.146 L526=1.386/0.518
sp_vstab_off,165,336,1,23,23,260,260,0,0,observed,observed,L23=167.861/12.753 L259=115.295/46.246 L260=101.067/45.885 L262=70.620/53.246 L263=1.380/0.498
sp_vstab_off,165,336,2,286,286,523,524,0,1,observed,observed,L286=17.531/30.923 L523=114.277/45.512 L524=87.516/41.005 L525=71.844/55.399 L526=1.377/0.531
sp_vstab_off,166,337,1,23,23,260,260,0,0,observed,observed,L23=167.691/12.650 L259=116.142/46.267 L260=102.361/43.802 L262=67.845/54.368 L263=1.369/0.502
sp_vstab_off,166,337,2,286,286,524,524,0,0,observed,observed,L286=16.752/31.264 L523=114.894/45.750 L524=82.689/41.586 L525=72.662/56.250 L526=1.372/0.515
sp_vstab_off,167,338,1,23,23,260,260,0,0,observed,observed,L23=168.758/11.018 L259=114.481/46.795 L260=99.889/43.947 L262=69.684/55.244 L263=1.387/0.509
sp_vstab_off,167,338,2,286,286,524,524,0,0,observed,observed,L286=17.008/30.877 L523=112.791/45.664 L524=87.037/40.695 L525=72.653/55.985 L526=1.381/0.532
sp_vstab_off,168,339,1,23,23,260,260,0,0,observed,observed,L23=167.231/12.044 L259=114.548/46.976 L260=102.650/42.730 L262=70.408/56.048 L263=1.397/0.511
sp_vstab_off,168,339,2,286,286,524,524,0,0,observed,observed,L286=17.450/31.729 L523=115.386/46.180 L524=84.906/43.806 L525=72.720/57.397 L526=1.366/0.513
sp_vstab_off,169,340,1,23,23,260,260,0,0,observed,observed,L23=167.222/12.070 L259=114.312/47.544 L260=107.619/43.086 L262=73.241/57.862 L263=1.386/0.490
sp_vstab_off,169,340,2,286,286,524,524,0,0,observed,observed,L286=16.483/31.644 L523=116.498/48.333 L524=107.502/37.808 L525=69.397/53.581 L526=1.378/0.516
sp_vstab_off,170,341,1,23,23,260,260,0,0,observed,observed,L23=128.231/34.144 L259=100.850/47.899 L260=102.977/50.283 L262=85.802/61.496 L263=1.383/0.535
sp_vstab_off,170,341,2,286,286,524,524,0,0,observed,observed,L286=33.008/47.240 L523=103.370/47.305 L524=124.208/49.183 L525=87.023/60.772 L526=1.400/0.536
sp_vstab_off,171,342,1,23,23,260,260,0,0,observed,observed,L23=133.247/34.152 L259=100.641/48.280 L260=99.034/48.181 L262=86.397/62.319 L263=1.380/0.498
sp_vstab_off,171,342,2,286,286,524,524,0,0,observed,observed,L286=25.184/40.717 L523=101.264/46.514 L524=123.408/45.659 L525=86.953/61.476 L526=1.366/0.501
sp_vstab_off,172,343,1,23,23,260,260,0,0,observed,observed,L23=130.027/33.736 L259=99.719/47.297 L260=102.864/49.706 L262=85.155/60.714 L263=1.380/0.510
sp_vstab_off,172,343,2,286,286,524,524,0,0,observed,observed,L286=35.386/49.065 L523=104.330/46.799 L524=122.322/45.687 L525=86.283/59.749 L526=1.383/0.517
sp_vstab_off,173,344,1,23,23,260,260,0,0,observed,observed,L23=131.100/34.093 L259=99.656/48.348 L260=100.173/49.468 L262=86.444/61.086 L263=1.397/0.541
sp_vstab_off,173,344,2,286,286,524,524,0,0,observed,observed,L286=18.445/30.690 L523=100.705/46.400 L524=125.062/45.170 L525=87.273/60.052 L526=1.381/0.532
sp_vstab_off,174,345,1,23,23,260,260,0,0,observed,observed,L23=130.619/34.309 L259=100.034/47.574 L260=101.431/48.245 L262=87.031/61.737 L263=1.383/0.489
sp_vstab_off,174,345,2,286,286,524,524,0,0,observed,observed,L286=18.219/31.520 L523=102.237/47.075 L524=120.597/47.583 L525=88.016/60.495 L526=1.391/0.519
sp_vstab_off,175,346,1,23,23,260,260,0,0,observed,observed,L23=131.422/33.403 L259=101.464/46.352 L260=99.558/49.368 L262=87.077/61.332 L263=1.389/0.494
sp_vstab_off,175,346,2,286,286,524,524,0,0,observed,observed,L286=16.233/30.590 L523=99.763/46.919 L524=123.861/47.704 L525=88.211/62.805 L526=1.400/0.536
sp_vstab_off,176,347,1,23,23,260,260,0,0,observed,observed,L23=130.203/32.829 L259=101.797/46.769 L260=103.667/49.257 L262=84.669/61.020 L263=1.378/0.488
sp_vstab_off,176,347,2,286,286,524,524,0,0,observed,observed,L286=16.717/31.882 L523=101.850/47.060 L524=112.912/48.126 L525=85.094/61.335 L526=1.397/0.520
sp_vstab_off,177,348,1,23,23,260,260,0,0,observed,observed,L23=131.102/34.263 L259=102.617/46.688 L260=100.531/50.502 L262=85.742/62.420 L263=1.375/0.497
sp_vstab_off,177,348,2,286,287,524,524,1,0,observed,censored,L287=133.923/32.927 L523=99.573/46.801 L524=125.195/48.618 L525=89.033/62.326 L526=1.402/0.521
sp_vstab_off,178,349,1,23,23,260,260,0,0,observed,observed,L23=130.080/34.736 L259=101.000/46.946 L260=95.778/50.864 L262=84.297/60.201 L263=1.380/0.513
sp_vstab_off,178,349,2,287,286,524,523,-1,-1,censored,observed,L286=32.633/50.685 L522=101.388/48.294 L523=122.223/47.587 L525=91.298/68.934 L526=1.391/0.519
sp_vstab_off,179,350,1,23,23,260,260,0,0,observed,observed,L23=128.622/34.163 L259=100.858/46.622 L260=96.997/51.678 L262=85.431/61.933 L263=1.389/0.497
sp_vstab_off,179,350,2,286,286,523,523,0,0,observed,observed,L286=30.520/49.945 L522=99.297/46.820 L523=121.239/46.875 L525=90.725/69.867 L526=1.373/0.503
sp_vstab_off,180,351,1,23,23,260,260,0,0,observed,observed,L23=128.953/33.497 L259=100.744/47.728 L260=94.463/49.441 L262=84.088/61.357 L263=1.373/0.490
sp_vstab_off,180,351,2,286,286,523,524,0,1,observed,observed,L286=28.130/42.942 L523=102.681/47.194 L524=120.792/48.821 L525=85.809/61.487 L526=1.356/0.510
sp_vstab_off,181,352,1,23,23,260,260,0,0,observed,observed,L23=131.902/34.352 L259=100.567/47.057 L260=96.656/49.739 L262=84.652/60.842 L263=1.387/0.490
sp_vstab_off,181,352,2,286,286,524,524,0,0,observed,observed,L286=24.916/42.675 L523=99.206/46.316 L524=118.378/43.647 L525=88.463/62.565 L526=1.387/0.518
sp_vstab_off,182,353,1,23,23,260,260,0,0,observed,observed,L23=130.453/33.747 L259=99.588/47.248 L260=97.606/47.407 L262=85.456/61.284 L263=1.372/0.499
sp_vstab_off,182,353,2,286,286,524,524,0,0,observed,observed,L286=17.534/32.348 L523=102.058/47.599 L524=120.017/44.035 L525=86.352/60.813 L526=1.403/0.521
sp_vstab_off,183,354,1,23,23,260,260,0,0,observed,observed,L23=129.373/34.516 L259=104.330/47.305 L260=99.287/49.155 L262=85.856/61.049 L263=1.389/0.509
sp_vstab_off,183,354,2,286,286,524,524,0,0,observed,observed,L286=16.880/31.587 L523=100.039/46.885 L524=123.400/39.627 L525=87.175/61.470 L526=1.370/0.502
sp_vstab_off,184,355,1,23,23,260,260,0,0,observed,observed,L23=132.111/33.167 L259=99.120/46.454 L260=101.283/49.513 L262=86.059/61.568 L263=1.395/0.511
sp_vstab_off,184,355,2,286,286,524,524,0,0,observed,observed,L286=16.950/31.537 L523=101.672/47.090 L524=127.583/51.624 L525=86.584/60.769 L526=1.377/0.504
sp_vstab_off,185,356,1,23,23,260,260,0,0,observed,observed,L23=129.159/34.122 L259=103.377/47.297 L260=95.700/51.533 L262=86.362/62.079 L263=1.367/0.495
sp_vstab_off,185,356,2,286,286,524,524,0,0,observed,observed,L286=17.923/30.679 L523=100.072/46.854 L524=122.194/44.922 L525=89.169/61.174 L526=1.392/0.537
sp_vstab_off,186,357,1,23,23,260,260,0,0,observed,observed,L23=131.088/33.914 L259=100.902/46.648 L260=100.133/47.995 L262=86.331/60.726 L263=1.370/0.502
sp_vstab_off,186,357,2,286,286,524,524,0,0,observed,observed,L286=19.152/32.082 L523=102.639/47.230 L524=119.555/42.950 L525=95.456/56.184 L526=1.366/0.528
sp_vstab_off,187,358,1,23,23,260,260,0,0,observed,observed,L23=129.694/32.982 L259=103.722/47.065 L260=101.927/51.017 L262=85.492/61.568 L263=1.377/0.500
sp_vstab_off,187,358,2,286,287,524,524,1,0,observed,censored,L287=132.047/33.305 L523=101.981/46.468 L524=118.505/44.605 L525=87.941/61.137 L526=1.414/0.538
sp_vstab_off,188,359,1,23,23,260,260,0,0,observed,observed,L23=130.542/34.231 L259=100.209/47.236 L260=97.664/49.762 L262=87.573/60.859 L263=1.400/0.524
sp_vstab_off,188,359,2,287,286,524,523,-1,-1,censored,observed,L286=30.694/50.408 L522=105.155/47.661 L523=121.795/45.957 L525=93.153/70.325 L526=1.375/0.515
sp_vstab_off,189,360,1,23,23,260,260,0,0,observed,observed,L23=131.169/33.959 L259=101.225/46.708 L260=98.931/48.245 L262=84.381/60.173 L263=1.375/0.494
sp_vstab_off,189,360,2,286,286,523,523,0,0,observed,observed,L286=32.022/49.918 L522=99.239/46.772 L523=114.964/45.343 L525=91.578/67.895 L526=1.394/0.534
sp_vstab_off,190,361,1,23,23,260,260,0,0,observed,observed,L23=129.895/33.599 L259=99.756/46.855 L260=101.164/48.996 L262=84.497/62.692 L263=1.386/0.496
sp_vstab_off,190,361,2,286,286,523,524,0,1,observed,observed,L286=37.112/50.315 L523=100.120/47.212 L524=115.494/46.317 L525=87.489/61.570 L526=1.387/0.506
sp_vstab_off,191,362,1,23,23,260,260,0,0,observed,observed,L23=129.475/34.261 L259=101.653/46.831 L260=101.522/48.372 L262=85.191/61.054 L263=1.386/0.490
sp_vstab_off,191,362,2,286,287,524,524,1,0,observed,censored,L287=132.942/33.967 L523=98.814/46.982 L524=115.470/44.203 L525=87.141/60.417 L526=1.391/0.519
sp_vstab_off,192,363,1,23,23,260,260,0,0,observed,observed,L23=130.205/33.633 L259=97.319/47.322 L260=100.067/49.482 L262=84.358/60.540 L263=1.378/0.494
sp_vstab_off,192,363,2,287,286,524,523,-1,-1,censored,observed,L286=131.034/32.480 L522=100.833/47.086 L523=122.911/48.176 L525=92.345/68.761 L526=1.370/0.514
sp_vstab_off,193,364,1,23,23,260,260,0,0,observed,observed,L23=131.952/32.687 L259=99.298/47.376 L260=100.713/51.528 L262=85.850/59.569 L263=1.386/0.509
sp_vstab_off,193,364,2,286,286,523,523,0,0,observed,observed,L286=31.933/49.547 L522=100.342/46.802 L523=117.412/46.200 L525=92.220/68.806 L526=1.384/0.518
sp_vstab_off,194,365,1,23,23,260,260,0,0,observed,observed,L23=130.742/33.921 L259=99.106/47.842 L260=103.064/50.051 L262=84.927/60.561 L263=1.406/0.516
sp_vstab_off,194,365,2,286,286,523,523,0,0,observed,observed,L286=30.205/49.499 L522=101.677/45.932 L523=111.053/53.865 L525=88.353/66.698 L526=1.395/0.520
sp_vstab_off,195,366,1,23,23,260,260,0,0,observed,observed,L23=130.012/34.706 L259=103.938/46.211 L260=98.911/49.523 L262=83.525/61.132 L263=1.380/0.513
sp_vstab_off,195,366,2,286,286,523,524,0,1,observed,observed,L286=16.578/31.228 L523=101.056/47.247 L524=120.848/44.377 L525=87.173/61.896 L526=1.383/0.517
sp_vstab_off,196,367,1,23,23,260,260,0,0,observed,observed,L23=130.152/33.403 L259=99.614/45.276 L260=96.453/48.649 L262=84.795/60.576 L263=1.395/0.495
sp_vstab_off,196,367,2,286,286,524,524,0,0,observed,observed,L286=16.245/31.371 L523=102.169/47.127 L524=126.314/47.999 L525=86.831/61.283 L526=1.387/0.506
sp_vstab_off,197,368,1,23,23,260,260,0,0,observed,observed,L23=130.491/33.850 L259=102.295/46.859 L260=98.411/51.217 L262=84.403/60.593 L263=1.398/0.493
sp_vstab_off,197,368,2,286,286,524,524,0,0,observed,observed,L286=16.061/30.718 L523=102.291/47.538 L524=124.052/49.517 L525=85.459/60.433 L526=1.395/0.552
sp_vstab_off,198,369,1,23,23,260,260,0,0,observed,observed,L23=131.052/33.542 L259=98.931/45.843 L260=96.531/49.776 L262=84.756/62.112 L263=1.361/0.503
sp_vstab_off,198,369,2,286,287,524,524,1,0,observed,censored,L287=131.316/34.039 L523=101.495/47.370 L524=126.688/47.783 L525=99.581/57.204 L526=1.381/0.532
sp_vstab_off,199,370,1,23,23,260,260,0,0,observed,observed,L23=129.364/33.211 L259=102.463/47.167 L260=94.748/50.604 L262=85.369/59.309 L263=1.378/0.513
sp_vstab_off,199,370,2,287,286,524,523,-1,-1,censored,observed,L286=30.928/49.759 L522=100.770/47.522 L523=114.291/47.377 L525=82.403/62.387 L526=1.391/0.519
sp_vstab_off,200,371,1,23,23,260,260,0,0,observed,observed,L23=129.694/34.562 L259=99.327/46.521 L260=98.269/49.860 L262=84.536/60.725 L263=1.380/0.495
sp_vstab_off,200,371,2,286,286,523,523,0,0,observed,observed,L286=131.887/33.663 L522=99.395/46.841 L523=102.498/48.082 L525=92.327/69.049 L526=1.384/0.505
sp_vstab_off,201,372,1,23,23,260,260,0,0,observed,observed,L23=128.723/33.958 L259=100.583/46.625 L260=104.966/48.081 L262=84.027/60.358 L263=1.378/0.507
sp_vstab_off,201,372,2,286,286,523,523,0,0,observed,observed,L286=31.873/50.008 L522=101.511/46.757 L523=116.444/44.506 L525=93.786/68.116 L526=1.378/0.504
sp_vstab_off,202,373,1,23,23,260,261,0,1,observed,observed,L23=131.034/33.723 L260=97.983/49.532 L261=99.742/50.998 L262=83.766/60.178 L263=1.395/0.511
sp_vstab_off,202,373,2,286,286,523,523,0,0,observed,observed,L286=132.105/33.710 L522=100.312/45.872 L523=116.689/44.891 L525=88.869/68.797 L526=1.369/0.502
sp_vstab_off,203,374,1,23,23,261,260,0,-1,observed,observed,L23=128.950/33.634 L259=102.783/47.424 L260=105.720/52.258 L262=84.302/62.547 L263=1.384/0.527
sp_vstab_off,203,374,2,286,286,523,523,0,0,observed,observed,L286=132.573/33.302 L522=103.608/47.793 L523=101.930/48.002 L525=89.281/67.132 L526=1.384/0.518
sp_vstab_off,204,375,1,23,23,260,261,0,1,observed,observed,L23=131.227/35.245 L260=96.070/50.179 L261=106.822/47.808 L262=82.573/61.372 L263=1.389/0.509
sp_vstab_off,204,375,2,286,286,523,523,0,0,observed,observed,L286=132.017/32.482 L522=101.845/46.458 L523=97.362/49.366 L525=92.770/68.915 L526=1.378/0.531
sp_vstab_off,205,376,1,23,23,261,260,0,-1,observed,observed,L23=130.430/35.122 L259=100.233/46.358 L260=99.791/48.329 L262=82.833/60.359 L263=1.378/0.504
sp_vstab_off,205,376,2,286,286,523,523,0,0,observed,observed,L286=30.606/49.181 L522=103.017/47.112 L523=125.769/49.941 L525=88.400/64.362 L526=1.378/0.531
sp_vstab_off,206,377,1,23,23,260,260,0,0,observed,observed,L23=131.014/34.195 L259=99.711/47.951 L260=99.412/48.425 L262=82.533/57.735 L263=1.380/0.492
sp_vstab_off,206,377,2,286,286,523,523,0,0,observed,observed,L286=30.586/50.007 L522=99.748/46.768 L523=127.847/45.404 L525=92.061/67.950 L526=1.395/0.535
sp_vstab_off,207,378,1,23,23,260,260,0,0,observed,observed,L23=129.339/34.513 L259=99.364/47.326 L260=102.188/50.903 L262=83.873/60.587 L263=1.392/0.501
sp_vstab_off,207,378,2,286,286,523,522,0,-1,observed,inferred,L286=16.819/31.404 L521=98.455/47.769 L522=99.167/48.069 L525=85.689/51.435 L526=1.387/0.497
sp_vstab_off,208,379,1,23,23,260,260,0,0,observed,observed,L23=130.509/34.501 L259=99.392/47.881 L260=98.747/48.485 L262=85.833/61.855 L263=1.384/0.499
sp_vstab_off,208,379,2,286,286,522,525,0,3,inferred,observed,L286=37.867/50.939 L524=108.597/39.911 L525=92.828/53.759 L526=1.381/0.517
sp_vstab_off,209,380,1,23,23,260,260,0,0,observed,observed,L23=129.142/34.715 L259=99.386/47.500 L260=100.700/49.725 L262=73.652/58.460 L263=1.395/0.508
sp_vstab_off,209,380,2,286,286,525,522,0,-3,observed,inferred,L286=26.066/39.974 L521=98.634/47.071 L522=99.247/48.502 L525=99.800/48.381 L526=1.387/0.518
sp_vstab_off,210,381,1,23,23,260,260,0,0,observed,observed,L23=129.944/32.846 L259=100.422/47.275 L260=94.770/50.329 L262=82.647/59.555 L263=1.380/0.489
sp_vstab_off,210,381,2,286,287,522,522,1,0,inferred,censored,L287=133.523/33.642 L521=102.281/48.414 L522=100.808/48.967 L525=100.409/50.214 L526=1.384/0.532
sp_vstab_off,211,382,1,23,23,260,261,0,1,observed,observed,L23=130.213/34.130 L260=100.211/50.164 L261=114.436/42.774 L262=86.173/59.254 L263=1.386/0.527
sp_vstab_off,211,382,2,287,286,522,522,-1,0,censored,inferred,L286=33.442/50.830 L521=100.397/49.345 L522=103.369/47.789 L525=99.608/47.641 L526=1.402/0.521
sp_vstab_off,212,383,1,23,23,261,260,0,-1,observed,observed,L23=129.277/33.589 L259=103.048/48.201 L260=97.497/49.684 L262=86.886/63.907 L263=1.384/0.493
sp_vstab_off,212,383,2,286,286,522,525,0,3,inferred,inferred,L286=133.975/33.211 L524=102.713/51.479 L525=108.664/55.138 L526=1.375/0.530
sp_vstab_off,213,384,1,23,23,260,260,0,0,observed,observed,L23=128.727/34.879 L259=102.111/46.561 L260=95.469/48.740 L262=87.189/62.965 L263=1.397/0.502
sp_vstab_off,213,384,2,286,286,525,522,0,-3,inferred,inferred,L286=133.181/33.759 L521=100.320/48.802 L522=102.078/48.328 L525=105.602/53.660 L526=1.389/0.506
sp_vstab_off,214,385,1,23,23,260,260,0,0,observed,observed,L23=129.762/34.620 L259=100.739/47.280 L260=94.850/48.727 L262=86.134/62.979 L263=1.384/0.521
sp_vstab_off,214,385,2,286,286,522,522,0,0,inferred,inferred,L286=133.875/33.026 L521=101.011/48.440 L522=100.306/47.493 L525=98.298/49.297 L526=1.378/0.516
sp_vstab_off,215,386,1,23,23,260,260,0,0,observed,observed,L23=127.622/34.312 L259=102.195/47.295 L260=97.653/45.363 L262=88.013/60.815 L263=1.370/0.505
sp_vstab_off,215,386,2,286,286,522,522,0,0,inferred,inferred,L286=130.552/32.765 L521=103.147/48.682 L522=103.852/47.749 L525=99.981/48.161 L526=1.383/0.532
sp_vstab_off,216,387,1,23,23,260,261,0,1,observed,observed,L23=130.816/34.432 L260=99.075/47.268 L261=95.911/47.905 L262=65.564/56.933 L263=1.383/0.489
sp_vstab_off,216,387,2,286,286,522,522,0,0,inferred,inferred,L286=132.472/34.075 L521=101.323/48.095 L522=101.402/47.431 L525=103.441/49.557 L526=1.387/0.518
sp_vstab_off,217,388,1,23,23,261,261,0,0,observed,inferred,L23=131.114/34.232 L260=97.447/49.925 L261=98.942/48.761 L262=103.052/50.536 L263=1.373/0.490
sp_vstab_off,217,388,2,286,286,522,522,0,0,inferred,inferred,L286=31.028/50.522 L521=101.531/47.348 L522=102.373/47.471 L525=100.272/49.282 L526=1.389/0.533
sp_vstab_off,218,389,1,23,23,261,259,0,-2,inferred,inferred,L23=129.298/34.496 L258=99.478/47.618 L259=101.484/47.997 L262=89.466/53.920 L263=1.406/0.525
sp_vstab_off,218,389,2,286,286,522,522,0,0,inferred,inferred,L286=133.248/32.157 L521=102.459/48.648 L522=103.886/46.951 L525=101.612/47.515 L526=1.378/0.504
sp_vstab_off,219,390,1,23,23,259,259,0,0,inferred,inferred,L23=130.753/35.365 L258=101.367/49.060 L259=102.900/47.981 L262=97.031/48.457 L263=1.369/0.498
sp_vstab_off,219,390,2,286,286,522,522,0,0,inferred,inferred,L286=134.078/33.255 L521=102.111/49.214 L522=104.142/48.130 L525=101.772/49.232 L526=1.408/0.510
sp_vstab_off,220,391,1,23,23,259,261,0,2,inferred,inferred,L23=130.133/34.512 L260=96.803/51.696 L261=101.064/54.649 L262=17.528/40.780 L263=1.370/0.489
sp_vstab_off,220,391,2,286,286,522,522,0,0,inferred,inferred,L286=132.091/34.769 L521=99.764/49.018 L522=101.884/48.110 L525=100.572/51.113 L526=1.381/0.517
sp_vstab_off,221,392,1,23,23,261,262,0,1,inferred,inferred,L23=127.895/33.252 L261=97.491/47.977 L262=58.100/57.577 L263=1.377/0.513
sp_vstab_off,221,392,2,286,286,522,522,0,0,inferred,inferred,L286=134.659/33.295 L521=102.311/48.560 L522=103.317/48.433 L525=102.270/49.480 L526=1.356/0.510
sp_vstab_off,222,393,1,23,23,262,259,0,-3,inferred,inferred,L23=130.014/34.774 L258=98.547/47.998 L259=99.170/47.337 L262=97.130/49.851 L263=1.373/0.506
sp_vstab_off,222,393,2,286,286,522,522,0,0,inferred,inferred,L286=135.369/32.985 L521=103.384/48.904 L522=105.009/48.251 L525=101.486/48.629 L526=1.378/0.531
sp_vstab_off,223,394,1,23,23,259,262,0,3,inferred,inferred,L23=130.042/32.786 L261=94.912/49.225 L262=18.570/40.247 L263=1.397/0.502
sp_vstab_off,223,394,2,286,286,522,522,0,0,inferred,inferred,L286=130.425/33.267 L521=103.191/47.348 L522=100.556/47.139 L525=100.678/47.898 L526=1.397/0.520
sp_vstab_off,224,395,1,23,23,262,262,0,0,inferred,inferred,L23=128.748/35.379 L261=92.178/51.868 L262=44.823/61.629 L263=1.394/0.498
sp_vstab_off,224,395,2,286,286,522,523,0,1,inferred,observed,L286=129.916/33.518 L522=103.198/51.814 L523=100.025/52.305 L525=23.369/48.235 L526=1.381/0.532
sp_vstab_off,225,396,1,23,24,262,259,1,-3,inferred,censored,L24=134.211/32.231 L258=101.108/49.297 L259=102.308/48.169 L262=102.894/49.864 L263=1.378/0.498
sp_vstab_off,225,396,2,286,286,523,524,0,1,observed,observed,L286=132.305/33.026 L523=97.914/48.684 L524=85.358/58.311 L525=29.475/53.520 L526=1.366/0.513
sp_vstab_off,226,397,1,24,23,259,261,-1,2,censored,observed,L23=132.356/33.043 L260=97.828/48.733 L261=85.277/58.332 L262=29.484/53.555 L263=1.402/0.521
sp_vstab_off,226,397,2,286,286,524,524,0,0,observed,observed,L286=132.409/33.072 L523=97.814/48.694 L524=85.064/58.283 L525=29.455/53.485 L526=1.387/0.533
sp_vstab_off,227,398,1,23,24,261,259,1,-2,observed,censored,L24=135.373/34.297 L258=99.144/48.469 L259=103.537/47.398 L262=101.530/49.777 L263=1.389/0.503
sp_vstab_off,227,398,2,286,287,524,522,1,-2,observed,censored,L287=135.259/32.329 L521=98.638/48.800 L522=100.631/47.747 L525=102.478/53.582 L526=1.400/0.536
sp_vstab_off,228,399,1,24,23,259,260,-1,1,censored,observed,L23=128.373/33.066 L259=101.542/47.718 L260=99.780/51.889 L262=87.183/63.100 L263=1.402/0.497
sp_vstab_off,228,399,2,287,286,522,525,-1,3,censored,inferred,L286=136.125/31.867 L524=103.148/48.383 L525=91.889/53.488 L526=1.387/0.533
sp_vstab_off,229,400,1,23,23,260,260,0,0,observed,observed,L23=132.597/33.331 L259=98.858/47.029 L260=95.172/49.104 L262=87.325/62.341 L263=1.378/0.488
sp_vstab_off,229,400,2,286,286,525,523,0,-2,inferred,observed,L286=33.564/49.710 L522=100.158/46.810 L523=95.936/50.253 L525=95.634/68.443 L526=1.373/0.503
sp_vstab_off,230,401,1,23,23,260,261,0,1,observed,observed,L23=129.816/33.779 L260=98.753/47.028 L261=110.691/45.263 L262=82.806/60.820 L263=1.364/0.503
sp_vstab_off,230,401,2,286,286,523,523,0,0,observed,observed,L286=132.244/31.637 L522=100.591/46.567 L523=108.378/43.995 L525=91.114/68.600 L526=1.398/0.521
sp_vstab_off,231,402,1,23,23,261,261,0,0,observed,observed,L23=131.223/33.971 L260=97.787/47.520 L261=85.770/60.938 L262=85.136/61.019 L263=1.394/0.510
sp_vstab_off,231,402,2,286,286,523,523,0,0,observed,observed,L286=131.641/33.514 L522=99.764/47.317 L523=118.528/44.959 L525=92.561/69.442 L526=1.369/0.514
sp_vstab_off,232,403,1,23,23,261,261,0,0,observed,observed,L23=129.000/32.925 L260=99.098/46.847 L261=82.108/59.016 L262=81.630/60.844 L263=1.377/0.500
