capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_first_line,switch_first_line,dp,ds,previous_status,status,raw_rows
composite,441,6483,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.516/3.831 L262=9.247/0.872
composite,441,6483,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.159/12.341 L525=3.545/3.884
composite,442,6484,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.112/4.055 L262=9.537/0.782
composite,442,6484,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.102/11.854 L525=10.489/0.659
composite,443,6485,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.769/3.962 L262=8.953/0.859
composite,443,6485,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.405/9.421 L525=10.536/0.713
composite,444,6486,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.362/4.711 L262=9.461/0.763
composite,444,6486,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.236/10.656 L525=10.373/0.693
composite,445,6487,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.647/4.042 L262=9.363/0.774
composite,445,6487,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.711/11.903 L525=10.550/0.664
composite,446,6488,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.125/4.014 L262=8.853/0.750
composite,446,6488,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.941/10.659 L525=10.319/0.717
composite,447,6489,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.664/4.423 L262=9.312/0.724
composite,447,6489,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.137/10.948 L525=10.248/0.661
composite,448,6490,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.741/4.198 L262=9.108/0.788
composite,448,6490,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.408/11.388 L525=10.819/0.713
composite,449,6491,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.436/3.506 L262=9.206/0.777
composite,449,6491,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.173/8.871 L525=10.316/0.669
composite,450,6492,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=4.698/3.522 L262=9.425/0.828
composite,450,6492,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.047/11.075 L525=10.533/0.661
composite,451,6493,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.416/3.948 L262=9.352/0.840
composite,451,6493,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.597/12.050 L525=10.698/0.749
composite,452,6494,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.948/3.824 L262=9.523/0.899
composite,452,6494,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.488/10.480 L525=10.592/0.763
composite,453,6495,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.598/4.239 L262=9.394/0.799
composite,453,6495,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.666/10.521 L525=10.409/0.703
composite,454,6496,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.436/4.368 L262=9.422/0.839
composite,454,6496,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.148/9.224 L525=10.478/0.720
composite,455,6497,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.348/4.396 L262=9.273/0.815
composite,455,6497,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.155/11.559 L525=10.341/0.649
composite,456,6498,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.359/3.833 L262=9.398/0.774
composite,456,6498,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.808/10.909 L525=10.488/0.714
composite,457,6499,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.420/3.780 L262=9.300/0.734
composite,457,6499,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.648/10.067 L525=10.758/0.778
composite,458,6500,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.217/4.114 L262=9.208/0.815
composite,458,6500,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.127/11.360 L525=10.439/0.707
composite,459,6501,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.405/3.997 L262=9.267/0.766
composite,459,6501,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.613/10.095 L525=10.669/0.726
composite,460,6502,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.541/4.277 L262=9.667/0.771
composite,460,6502,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.613/11.455 L525=10.711/0.752
composite,461,6503,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.014/4.307 L262=9.338/0.796
composite,461,6503,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.400/12.187 L525=10.583/0.720
composite,462,6504,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.150/4.269 L262=9.162/0.788
composite,462,6504,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.170/10.000 L525=10.634/0.744
composite,463,6505,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.481/3.995 L262=9.213/0.784
composite,463,6505,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.550/10.777 L525=11.130/0.736
composite,464,6506,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.731/4.565 L262=9.375/0.775
composite,464,6506,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.294/10.963 L525=10.970/0.765
composite,465,6507,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.789/4.380 L262=9.261/0.768
composite,465,6507,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=8.420/8.978 L525=10.317/0.765
composite,466,6508,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=4.930/3.360 L262=9.308/0.714
composite,466,6508,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.833/11.818 L525=10.108/0.752
composite,467,6509,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.653/3.970 L262=9.359/0.774
composite,467,6509,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.581/11.207 L525=10.450/0.755
composite,468,6510,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.050/4.262 L262=9.222/0.771
composite,468,6510,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.595/11.231 L525=10.350/0.741
composite,469,6511,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.006/4.437 L262=9.280/0.715
composite,469,6511,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.884/13.549 L525=10.502/0.703
composite,470,6512,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.420/3.991 L262=9.100/0.733
composite,470,6512,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.267/10.246 L525=10.463/0.734
composite,471,6513,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.978/3.649 L262=9.433/0.728
composite,471,6513,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.686/11.315 L525=3.862/5.685
composite,472,6514,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.548/3.638 L262=9.598/0.780
composite,472,6514,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.000/11.451 L525=10.795/0.714
composite,473,6515,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.378/4.676 L262=9.616/0.735
composite,473,6515,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.020/11.780 L525=10.867/0.752
composite,474,6516,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.650/4.215 L262=9.444/0.768
composite,474,6516,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.231/11.417 L525=3.745/4.585
composite,475,6517,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.661/4.162 L262=9.630/0.753
composite,475,6517,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.445/11.014 L525=10.709/0.691
composite,476,6518,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.281/4.361 L262=9.572/0.785
composite,476,6518,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=8.534/9.297 L525=10.789/0.690
composite,477,6519,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.833/4.026 L262=9.619/0.743
composite,477,6519,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=12.448/13.466 L525=3.589/4.020
composite,478,6520,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.102/3.901 L262=9.509/0.779
composite,478,6520,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.275/12.098 L525=3.633/4.082
composite,479,6521,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.948/4.489 L262=9.717/0.735
composite,479,6521,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.453/10.507 L525=10.844/0.740
composite,480,6522,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.283/4.031 L262=9.717/0.733
composite,480,6522,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=12.230/12.075 L525=10.998/0.723
composite,481,6523,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.678/4.404 L262=9.830/0.781
composite,481,6523,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.137/11.806 L525=10.787/0.747
composite,482,6524,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.700/4.617 L262=9.863/0.785
composite,482,6524,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.542/12.993 L525=11.098/0.763
composite,483,6525,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.052/3.618 L262=9.520/0.770
composite,483,6525,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.828/11.943 L525=11.213/0.759
composite,484,6526,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.216/4.111 L262=9.338/0.721
composite,484,6526,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.467/9.502 L525=10.834/0.729
composite,485,6527,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.533/3.746 L262=9.577/0.736
composite,485,6527,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.722/13.778 L525=10.900/0.715
composite,486,6528,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.688/4.015 L262=9.672/0.788
composite,486,6528,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.469/11.092 L525=10.748/0.738
composite,487,6529,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.278/4.023 L262=9.408/0.742
composite,487,6529,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.359/10.985 L525=10.831/0.718
composite,488,6530,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.439/4.480 L262=9.570/0.712
composite,488,6530,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.689/11.146 L525=11.077/0.734
composite,489,6531,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.511/4.047 L262=9.369/0.753
composite,489,6531,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.634/10.418 L525=11.022/0.722
composite,490,6532,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.819/3.658 L262=9.319/0.688
composite,490,6532,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.002/11.710 L525=10.734/0.723
composite,491,6533,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.253/4.012 L262=9.673/0.732
composite,491,6533,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.869/9.734 L525=10.811/0.725
composite,492,6534,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.897/4.030 L262=9.225/0.735
composite,492,6534,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.947/10.548 L525=10.686/0.689
composite,493,6535,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.977/4.122 L262=9.453/0.717
composite,493,6535,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.870/11.836 L525=10.861/0.744
composite,494,6536,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.856/4.354 L262=9.169/0.716
composite,494,6536,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.239/9.144 L525=10.491/0.691
composite,495,6537,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=7.117/4.193 L262=9.559/0.711
composite,495,6537,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=8.564/10.492 L525=10.731/0.722
composite,496,6538,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.161/4.606 L262=9.180/0.748
composite,496,6538,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.805/11.076 L525=10.958/0.762
composite,497,6539,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.662/4.766 L262=9.266/0.725
composite,497,6539,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.448/10.668 L525=10.792/0.737
composite,498,6540,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.933/3.854 L262=9.436/0.706
composite,498,6540,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.348/11.326 L525=10.686/0.731
composite,499,6541,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.759/3.870 L262=9.152/0.816
composite,499,6541,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.472/11.332 L525=3.544/3.955
composite,500,6542,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=7.211/4.480 L262=9.409/0.749
composite,500,6542,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.267/10.360 L525=11.389/0.801
composite,501,6543,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.391/4.021 L262=9.650/0.743
composite,501,6543,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.198/11.881 L525=11.623/0.744
composite,502,6544,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.477/3.879 L262=9.108/0.821
composite,502,6544,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.289/12.578 L525=11.517/0.796
composite,503,6545,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.480/3.835 L262=9.173/0.836
composite,503,6545,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.952/10.014 L525=11.375/0.752
composite,504,6546,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.362/4.544 L262=9.647/0.824
composite,504,6546,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.292/10.938 L525=11.802/0.766
composite,505,6547,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.039/4.020 L262=9.320/0.825
composite,505,6547,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=8.072/8.387 L525=11.352/0.731
composite,506,6548,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.602/4.139 L262=9.553/0.742
composite,506,6548,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.248/11.065 L525=11.302/0.745
composite,507,6549,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=4.689/3.171 L262=9.486/0.887
composite,507,6549,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=12.091/12.490 L525=11.214/0.718
composite,508,6550,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.622/4.215 L262=9.369/0.811
composite,508,6550,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.541/9.691 L525=11.161/0.685
composite,509,6551,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.106/4.180 L262=9.262/0.886
composite,509,6551,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.303/11.349 L525=11.106/0.749
composite,510,6552,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=4.952/3.602 L262=9.336/0.824
composite,510,6552,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.814/10.105 L525=11.400/0.752
composite,511,6553,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.619/4.092 L262=9.531/0.829
composite,511,6553,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.344/11.786 L525=11.320/0.720
composite,512,6554,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.328/4.164 L262=9.534/0.832
composite,512,6554,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.408/11.112 L525=10.994/0.711
composite,513,6555,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.353/4.021 L262=9.375/0.853
composite,513,6555,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.630/10.457 L525=11.227/0.718
composite,514,6556,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.423/3.733 L262=9.314/0.782
composite,514,6556,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=13.925/15.766 L525=3.627/3.987
composite,515,6557,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.786/4.371 L262=9.411/0.858
composite,515,6557,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.411/11.120 L525=11.061/0.688
composite,516,6558,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.445/4.210 L262=9.577/0.877
composite,516,6558,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.545/10.629 L525=10.917/0.736
composite,517,6559,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.317/4.410 L262=9.327/0.803
composite,517,6559,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.848/13.357 L525=3.694/5.080
composite,518,6560,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.378/3.930 L262=9.431/0.854
composite,518,6560,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.716/13.662 L525=3.608/3.988
composite,519,6561,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.630/3.964 L262=9.780/0.837
composite,519,6561,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.628/13.000 L525=3.455/3.741
composite,520,6562,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.608/4.081 L262=9.417/0.802
composite,520,6562,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=8.930/9.587 L525=11.503/0.744
composite,521,6563,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.720/4.155 L262=9.336/0.902
composite,521,6563,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.272/12.083 L525=11.350/0.745
composite,522,6564,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.420/3.777 L262=9.155/0.844
composite,522,6564,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.111/11.302 L525=11.278/0.674
composite,523,6565,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.523/4.170 L262=9.444/0.744
composite,523,6565,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=14.831/14.389 L525=11.864/0.780
composite,524,6566,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.894/4.266 L262=9.353/0.877
composite,524,6566,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.642/10.976 L525=11.719/0.770
composite,525,6567,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.253/4.477 L262=9.373/0.819
composite,525,6567,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=12.470/13.984 L525=3.825/5.014
composite,526,6568,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.508/3.571 L262=9.428/0.826
composite,526,6568,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=12.536/13.937 L525=3.428/3.824
composite,527,6569,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.786/4.004 L262=9.570/0.830
composite,527,6569,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=12.162/12.893 L525=11.670/0.751
composite,528,6570,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.428/4.286 L262=9.866/0.841
composite,528,6570,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.466/8.854 L525=11.287/0.713
composite,529,6571,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=4.702/3.901 L262=9.730/0.791
composite,529,6571,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.494/10.355 L525=11.500/0.760
composite,530,6572,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.525/3.592 L262=9.152/0.864
composite,530,6572,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.134/11.723 L525=3.483/3.783
composite,531,6573,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.602/4.502 L262=9.014/0.793
composite,531,6573,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=14.114/14.261 L525=10.881/0.834
composite,532,6574,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.511/4.824 L262=9.081/0.816
composite,532,6574,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=8.953/9.085 L525=11.092/0.752
composite,533,6575,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=6.481/4.163 L262=9.181/0.869
composite,533,6575,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=9.717/10.519 L525=10.989/0.745
composite,534,6576,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.461/4.187 L262=8.847/0.828
composite,534,6576,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.086/12.263 L525=3.339/3.665
composite,535,6577,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.562/3.879 L262=9.170/0.803
composite,535,6577,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=10.784/12.438 L525=3.469/3.867
composite,536,6578,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.916/4.755 L262=9.259/0.786
composite,536,6578,2,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L286=11.923/14.241 L525=3.736/5.920
composite,537,6579,1,-1,-1,-1,-1,unmeasurable,unmeasurable,unmeasurable,unmeasurable,L23=5.831/4.449 L262=9.306/0.842
